level,code,task_name,planned_dur,actual_start,actual_end,weight_pct,completion_pct,total_float,project_code,weight_norm
8,                                T2950,电缆敷设及检查接线工程,25,2022-12-04,2023-02-11,29.41,100.0,296,N825,0.0008048938421379032
8,                                T2960,机旁设备安装,15,2022-12-04,2023-02-12,17.65,100.0,296,N825,0.0004830457774136005
8,                                T2970,仪表安装,10,2022-12-04,2023-02-12,11.76,100.0,296,N825,0.0003218480647243027
8,                                T2980,照明系统安装工程,20,2022-11-25,2023-02-26,23.53,100.0,296,N825,0.0006439698097757519
8,                                T2990,单机试车,7,2023-01-01,2023-03-04,100.0,100.0,302,N825,0.002736803271465159
7,                            T5750,图纸到场,1,2022-03-20,2022-03-20,0.09,100.0,0,N825,2.4631229443186428e-06
8,                                T5530,桩基及地基处理工程,10,2022-03-21,2022-04-24,100.0,100.0,282,N825,0.002736803271465159
8,                                T5490,结构基础,30,2022-04-25,2022-08-06,5.15,100.0,304,N825,0.0001409453684804557
8,                                T5500,设备基础,60,2022-10-03,2023-05-31,10.29,100.0,122,N825,0.0002816170566337648
8,                                T5510,土方回填,7,2022-07-15,2022-10-30,1.2,100.0,304,N825,3.284163925758191e-05
9,                                    T5550,框架混凝土施工,15,2022-07-12,2022-09-11,100.0,100.0,304,N825,0.002736803271465159
9,                                    T5560,框架混凝土施工,20,2022-09-01,2023-05-31,100.0,100.0,107,N825,0.002736803271465159
9,                                    T5570,框架混凝土施工,30,2022-09-28,2023-05-31,100.0,100.0,107,N825,0.002736803271465159
8,                                T5520,输送支架、雨棚,75,2022-07-26,2023-05-31,100.0,100.0,0,N825,0.002736803271465159
8,                                T9910,振动筛,50,2022-10-09,2023-01-15,100.0,100.0,211,N825,0.002736803271465159
8,                                T9920,其他小型设备,30,2022-11-23,2023-01-15,100.0,100.0,221,N825,0.002736803271465159
8,                                T9930,小型钢结构,50,2022-09-21,2022-12-04,100.0,100.0,197,N825,0.002736803271465159
8,                                T9940,工艺非标,40,2022-12-10,2023-01-10,100.0,100.0,211,N825,0.002736803271465159
8,                                T3480,桥架安装,30,2022-11-06,2022-12-01,25.0,100.0,197,N825,0.0006842008178662897
8,                                T3500,电缆敷设及检查接线工程,40,2022-11-17,2022-12-04,33.33,100.0,197,N825,0.0009121765303793375
8,                                T3510,机旁设备安装,15,2022-12-17,2022-12-31,12.5,100.0,197,N825,0.00034210040893314485
8,                                T3520,仪表安装,10,2023-01-07,2023-01-18,8.33,100.0,197,N825,0.00022797571251304775
8,                                T3530,照明系统安装工程,25,2022-12-22,2022-12-28,20.84,100.0,197,N825,0.0005703498017733391
8,                                T3540,单机试车,7,2023-01-01,2023-01-20,100.0,100.0,203,N825,0.002736803271465159
6,                        T5740,图纸到场,1,2022-07-07,2022-07-27,0.03,100.0,0,N825,8.210409814395476e-07
8,                                T5580,桩基及地基处理工程,10,2022-07-10,2022-07-15,100.0,100.0,162,N825,0.002736803271465159
8,                                T5590,结构基础,50,2022-09-01,2022-09-08,11.77,100.0,162,N825,0.00032212174505144917
8,                                T5610,设备基础,12,2022-10-12,2022-12-11,2.82,100.0,209,N825,7.717785225531748e-05
8,                                T5640,土方回填,3,2022-09-19,2022-12-11,0.71,100.0,162,N825,1.9431303227402627e-05
9,                                    T5620,框架混凝土施工,75,2022-08-24,2023-06-01,100.0,100.0,59,N825,0.002736803271465159
9,                                    T5630,框架混凝土施工,40,2022-09-26,2023-06-01,100.0,100.0,109,N825,0.002736803271465159
8,                                T9950,其他小型设备,16,2023-01-23,2023-03-15,100.0,100.0,59,N825,0.002736803271465159
8,                                T9960,小型钢结构,30,2022-10-09,2023-01-22,100.0,100.0,209,N825,0.002736803271465159
8,                                T9970,小非标安装,20,2023-03-01,2023-03-15,100.0,100.0,59,N825,0.002736803271465159
8,                                T3000,桥架安装,30,2023-01-12,2023-03-05,25.0,100.0,209,N825,0.0006842008178662897
8,                                T3010,电缆敷设及检查接线工程,45,2023-01-20,2023-03-11,37.5,100.0,138,N825,0.0010263012267994346
8,                                T3020,机旁设备安装,15,2023-02-05,2023-03-11,12.5,100.0,137,N825,0.00034210040893314485
8,                                T3030,仪表安装,10,2023-02-05,2023-03-11,8.33,100.0,131,N825,0.00022797571251304775
8,                                T3040,照明系统安装工程,20,2023-02-05,2023-03-18,16.67,100.0,133,N825,0.000456225105353242
8,                                T3550,单机试车,7,2023-02-01,2023-02-17,100.0,100.0,131,N825,0.002736803271465159
7,                            T5730,图纸到场,1,2022-03-10,2022-05-20,0.2,100.0,0,N825,5.473606542930318e-06
8,                                T5670,桩基及地基处理工程,10,2022-06-10,2022-06-16,100.0,100.0,246,N825,0.002736803271465159
8,                                T5680,设备基础,12,2022-10-26,2023-06-01,2.82,100.0,110,N825,7.717785225531748e-05
8,                                T5690,结构基础,50,2022-08-01,2022-09-06,11.77,100.0,249,N825,0.00032212174505144917
8,                                T5710,土方回填,3,2022-09-04,2022-12-09,0.71,100.0,249,N825,1.9431303227402627e-05
9,                                    T5770,框架混凝土施工,75,2022-09-04,2023-06-02,100.0,100.0,110,N825,0.002736803271465159
9,                                    T5780,框架混凝土施工,40,2022-08-29,2023-06-01,100.0,100.0,115,N825,0.002736803271465159
8,                                T9980,其他小型设备,16,2023-01-23,2023-03-19,100.0,100.0,79,N825,0.002736803271465159
8,                                T9990,小型钢结构,30,2022-10-25,2023-01-22,100.0,100.0,209,N825,0.002736803271465159
8,                                T10000,小非标安装,20,2023-03-01,2023-03-07,100.0,100.0,59,N825,0.002736803271465159
8,                                T3560,桥架安装,30,2023-01-22,2023-03-05,25.0,100.0,209,N825,0.0006842008178662897
8,                                T3570,电缆敷设及检查接线工程,45,2023-02-05,2023-03-12,37.5,100.0,143,N825,0.0010263012267994346
8,                                T3580,机旁设备安装,15,2023-02-05,2023-03-12,12.5,100.0,142,N825,0.00034210040893314485
8,                                T3590,仪表安装,10,2023-02-05,2023-03-12,8.33,100.0,135,N825,0.00022797571251304775
8,                                T3600,照明系统安装工程,20,2023-02-05,2023-03-17,16.67,100.0,129,N825,0.000456225105353242
8,                                T3610,单机试车,7,2023-02-22,2023-03-18,100.0,100.0,135,N825,0.002736803271465159
7,                            T5790,图纸到场,1,2022-03-10,2022-05-20,0.2,100.0,0,N825,5.473606542930318e-06
8,                                T5800,桩基及地基处理工程,10,2022-06-12,2022-06-20,100.0,100.0,246,N825,0.002736803271465159
8,                                T5810,设备基础,12,2022-09-19,2022-10-26,2.82,100.0,312,N825,7.717785225531748e-05
8,                                T5820,结构基础,50,2022-07-14,2022-09-04,11.77,100.0,249,N825,0.00032212174505144917
8,                                T5840,土方回填,3,2022-12-06,2022-12-11,0.71,100.0,249,N825,1.9431303227402627e-05
9,                                    T5860,框架混凝土施工,75,2022-08-20,2023-06-01,100.0,100.0,115,N825,0.002736803271465159
9,                                    T5870,框架混凝土施工,40,2022-08-19,2023-06-01,100.0,100.0,116,N825,0.002736803271465159
8,                                T10010,其他小型设备,16,2023-01-10,2023-03-18,100.0,100.0,79,N825,0.002736803271465159
8,                                T10020,小型钢结构,30,2022-10-25,2023-01-15,100.0,100.0,209,N825,0.002736803271465159
8,                                T10030,小非标安装,20,2023-03-01,2023-03-07,100.0,100.0,59,N825,0.002736803271465159
8,                                T3620,桥架安装,30,2023-01-27,2023-03-05,25.0,100.0,209,N825,0.0006842008178662897
8,                                T3630,电缆敷设及检查接线工程,45,2023-02-26,2023-03-24,37.5,100.0,130,N825,0.0010263012267994346
8,                                T3640,机旁设备安装,15,2023-02-26,2023-03-25,12.5,100.0,129,N825,0.00034210040893314485
8,                                T3650,仪表安装,10,2023-02-26,2023-03-21,8.33,100.0,128,N825,0.00022797571251304775
8,                                T3660,照明系统安装工程,20,2023-02-26,2023-03-26,16.67,100.0,130,N825,0.000456225105353242
8,                                T3670,单机试车,7,2023-03-28,2023-03-30,100.0,100.0,128,N825,0.002736803271465159
7,                            T5940,图纸到场,0,2023-01-05,2023-01-05,0.0,100.0,0,N825,0.0
8,                                T5880,桩基及地基处理工程,20,2023-01-03,2023-01-30,100.0,100.0,60,N825,0.002736803271465159
8,                                T5890,地坑,45,2023-01-30,2023-03-16,51.55,99.0,-27,N825,0.0014108220864402893
8,                                T5910,土方回填,7,2023-05-29,2023-06-04,7.22,100.0,-27,N825,0.00019759719619978446
8,                                T5920,结构基础,10,2023-05-30,2023-06-09,10.31,99.0,-27,N825,0.0002821644172880579
8,                                T5930,框架混凝土施工,30,2023-06-26,2023-07-26,30.92,96.0,23,N825,0.0008462195715370272
8,                                T5900,输送支架、雨棚,30,2023-09-20,2023-10-20,100.0,95.0,-27,N825,0.002736803271465159
8,                                T10220,小型钢结构,15,2023-07-11,2023-10-10,100.0,100.0,-27,N825,0.002736803271465159
8,                                T10230,其他小型设备,15,2023-07-21,2023-11-30,100.0,100.0,-27,N825,0.002736803271465159
8,                                T10240,小非标安装,30,2023-07-29,2023-08-25,100.0,100.0,-27,N825,0.002736803271465159
8,                                T3680,桥架安装,30,2023-08-01,2023-09-15,28.57,100.0,-12,N825,0.0007819046946575959
8,                                T3690,电缆敷设及检查接线工程,30,2023-08-24,2023-09-22,28.57,100.0,-12,N825,0.0007819046946575959
8,                                T3700,机旁设备安装,15,2023-08-15,2023-09-23,14.29,100.0,-10,N825,0.0003910891874923712
8,                                T3710,仪表安装,15,2023-08-25,2023-09-23,14.29,100.0,-10,N825,0.0003910891874923712
8,                                T3720,照明系统安装工程,15,2023-08-19,2023-09-20,14.28,100.0,-10,N825,0.00039081550716522467
8,                                T3730,单机试车,8,2023-11-07,2023-11-09,100.0,100.0,-12,N825,0.002736803271465159
7,                            T6010,图纸到场,1,2022-08-10,2022-08-10,0.21,100.0,0,N825,5.7472868700768335e-06
8,                                T5950,桩基及地基处理工程,15,2022-08-15,2022-12-31,100.0,100.0,236,N825,0.002736803271465159
8,                                T5960,结构基础,12,2023-02-26,2023-03-10,8.76,99.0,31,N825,0.0002397439665803479
8,                                T5970,框架混凝土施工,60,2023-02-20,2023-04-21,43.8,96.0,31,N825,0.0011987198329017395
8,                                T5980,设备基础,15,2023-06-29,2023-07-14,10.95,99.0,-8,N825,0.0002996799582254349
8,                                T5990,地坑,45,2023-01-03,2023-02-17,32.85,99.0,-8,N825,0.0008990398746763047
8,                                T6000,土方回填,5,2023-01-30,2023-01-31,3.64,100.0,236,N825,9.961963908133178e-05
8,                                T6020,输送支架、雨棚,15,2023-05-29,2023-06-13,100.0,95.0,-8,N825,0.002736803271465159
8,                                T10250,小型钢结构,20,2023-07-25,2023-10-15,100.0,100.0,-3,N825,0.002736803271465159
8,                                T10260,其他小型设备,20,2023-07-31,2023-11-30,100.0,100.0,-3,N825,0.002736803271465159
8,                                T10270,小非标安装,20,2023-08-10,2023-11-20,100.0,100.0,-3,N825,0.002736803271465159
8,                                T4140,桥架安装,30,2023-08-10,2023-10-25,26.09,100.0,-8,N825,0.0007140319735252599
8,                                T4150,电缆敷设及检查接线工程,30,2023-08-18,2023-10-26,26.09,100.0,-8,N825,0.0007140319735252599
8,                                T4160,机旁设备安装,20,2023-08-19,2023-10-26,17.39,100.0,-8,N825,0.00047593008890779113
8,                                T4170,仪表安装,15,2023-08-20,2023-09-23,13.04,100.0,-8,N825,0.0003568791465990567
8,                                T4180,照明系统安装工程,20,2023-08-20,2023-10-23,17.39,100.0,-8,N825,0.00047593008890779113
8,                                T4190,单机试车,7,2023-11-07,2023-11-09,100.0,100.0,-5,N825,0.002736803271465159
8,                                T6130,图纸到场,1,2022-03-20,2023-02-13,0.26,100.0,0,N825,7.115688505809413e-06
8,                                T6140,输送支架、雨棚,275,2022-08-10,2023-09-23,73.49,100.0,-8,N825,0.002011276724199745
8,                                T6150,土方回填,100,2023-05-30,2023-12-02,26.25,100.0,42,N825,0.0007184108587596042
8,                                T6315,业主完成水田段等征地,15,2021-03-20,2023-09-24,0.0,100.0,61,N825,0.0
8,                                T6318,业主完成剩余1.8KM征地,50,2023-04-14,2023-09-24,0.0,100.0,32,N825,0.0
8,                                T6320,1#隧道土建交安,38,2023-03-12,2023-05-31,0.0,100.0,104,N825,0.0
8,                                T6330,2#隧道第一段交安（进口段至下穿高速进口段）,45,2022-12-30,2023-07-02,0.0,100.0,97,N825,0.0
8,                                T6331,2#隧道第二段交安（下穿高速至出口段）,73,2022-12-30,2023-07-02,0.0,100.0,69,N825,0.0
8,                                T6340,3#隧道土建交安,53,2022-12-20,2023-08-25,0.0,100.0,89,N825,0.0
8,                                T6360,4#隧道土建交安,72,2023-03-15,2023-09-20,0.0,100.0,70,N825,0.0
8,                                T6380,5#隧道土建交安,72,2023-03-15,2023-08-23,0.0,100.0,70,N825,0.0
8,                                T6390,6#隧道土建交安,72,2023-03-19,2023-09-21,0.0,100.0,70,N825,0.0
8,                                T6440,7#隧道土建交安,60,2023-08-21,2023-11-27,0.0,100.0,32,N825,0.0
8,                                T6450,8#隧道土建交安,60,2023-08-21,2023-10-29,0.0,100.0,32,N825,0.0
8,                                T6830,5#皮带廊（5-7至5-13轴）桩基施工,10,2023-04-12,2023-09-18,0.0,100.0,117,N825,0.0
8,                                T6850,4#隧道出口至5#隧道进口施工便道（4#皮带廊）,3,2023-04-11,2023-05-14,0.0,100.0,124,N825,0.0
8,                                T6860,4#皮带廊（4-3、4-7至4-13轴）桩基施工,10,2023-06-26,2023-08-21,0.0,100.0,117,N825,0.0
8,                                T6870,3#皮带廊（3-5至3-7轴）土建施工,15,2023-02-15,2023-05-11,0.0,100.0,127,N825,0.0
8,                                T6880,2#皮带廊（2-45至2-55轴）土建施工,12,2022-11-17,2023-06-28,0.0,100.0,90,N825,0.0
8,                                T6881,2#皮带廊（2-44至2-55轴）钢结构施工,40,2023-04-10,2023-08-22,0.0,100.0,90,N825,0.0
8,                                T6970,2#皮带廊（2-56至2-62轴）土建施工,25,2023-02-22,2023-05-14,0.0,100.0,85,N825,0.0
8,                                T6971,2#皮带廊（2-56至2-62轴）钢结构施工,32,2023-05-30,2023-08-21,0.0,100.0,85,N825,0.0
8,                                T7020,5#皮带廊（5-5至5-14轴）土建施工,15,2023-04-11,2023-09-24,0.0,100.0,112,N825,0.0
8,                                T7240,1#皮带廊（1/1-1、1-1、2、9、10、11轴基础、梁板）土建施工,16,2023-05-14,2023-06-27,0.0,100.0,108,N825,0.0
8,                                T7340,1#皮带廊（1/1-1、1-1、2、9、10、11轴基础、梁板）钢结构施工,5,2023-05-15,2023-07-01,0.0,100.0,108,N825,0.0
8,                                T7420,TT22转运站-1#洞口地跑土建施工,12,2023-06-26,2023-08-23,0.0,100.0,103,N825,0.0
8,                                T7450,1#皮带廊（1-28至2#进地跑）土建施工,1,2023-05-15,2023-06-30,0.0,100.0,100,N825,0.0
8,                                T7790,5#皮带廊（5#出至5-1地跑）土建施工【5#隧道顺利完成后方可施工】,5,2023-08-27,2023-09-18,0.0,100.0,97,N825,0.0
8,                                T8300,4#皮带廊（4-1至4-31轴）土建施工,62,2023-04-10,2023-09-24,0.0,100.0,61,N825,0.0
8,                                T8301,4#皮带廊（4-1至2/4-31轴）钢结构施工,15,2023-07-01,2023-10-10,0.0,100.0,61,N825,0.0
8,                                T8940,2#皮带廊（2#出至2-1轴地跑）土建施工,3,2023-05-04,2023-06-30,0.0,100.0,86,N825,0.0
8,                                T9770,3#皮带廊（3-21至4#隧道进口地跑）土建施工,3,2023-08-27,2023-09-21,0.0,100.0,68,N825,0.0
8,                                T10050,小型钢结构,275,2022-11-13,2023-11-25,100.0,100.0,92,N825,0.002736803271465159
7,                            T6160,图纸到场,1,2022-04-04,2022-04-04,4.35,100.0,0,N825,0.0001190509423087344
8,                                T6170,设备基础,20,2022-04-04,2022-04-10,95.24,100.0,138,N825,0.002606531435743417
8,                                T6180,土方回填,1,2022-04-04,2022-04-10,4.76,100.0,138,N825,0.00013027183572174157
8,                                T10040,其他小型设备,7,2022-07-01,2023-01-15,100.0,100.0,380,N825,0.002736803271465159
8,                                T10090,照明系统安装工程,7,2023-02-12,2023-02-22,53.85,100.0,374,N825,0.001473768561683988
8,                                T10100,单机试车,6,2023-02-22,2023-02-23,46.15,100.0,374,N825,0.0012630347097811708
7,                            T6790,图纸到场,1,2023-02-13,2023-02-13,2.94,100.0,0,N825,8.046201618107567e-05
8,                                T6700,结构基础,3,2023-02-13,2023-06-01,7.32,100.0,77,N825,0.00020033399947124963
8,                                T6710,设备基础,12,2023-02-17,2023-06-01,29.27,100.0,87,N825,0.000801062317557852
8,                                T6720,地坑,8,2023-02-13,2023-06-01,19.51,100.0,77,N825,0.0005339503182628525
8,                                T6730,砖砌体,10,2023-02-18,2023-02-19,24.39,100.0,332,N825,0.0006675063179103522
8,                                T6740,电缆沟施工,5,2023-02-17,2023-06-01,12.2,100.0,77,N825,0.00033388999911874935
8,                                T6750,土方回填,1,2023-02-19,2023-02-19,2.44,100.0,332,N825,6.677799982374988e-05
8,                                T6760,地面,2,2023-02-19,2023-02-19,4.87,100.0,332,N825,0.00013328231932035323
8,                                T10070,其他小型设备,10,2022-09-06,2023-03-12,100.0,100.0,77,N825,0.002736803271465159
8,                                T4820,单机试车,7,2023-05-22,2023-05-25,100.0,100.0,77,N825,0.002736803271465159
7,                            T6780,图纸到场,1,2023-05-25,2023-05-25,3.57,100.0,0,N825,9.770387679130617e-05
8,                                T6190,电缆沟施工,5,2023-09-18,2023-10-26,13.16,100.0,100,N825,0.0003601633105248149
8,                                T6200,砖砌体,10,2023-09-20,2023-09-24,26.32,100.0,100,N825,0.0007203266210496298
8,                                T6210,设备基础,12,2023-09-18,2023-10-29,31.58,100.0,129,N825,0.0008642824731286971
8,                                T6220,地坑,8,2023-09-19,2023-10-29,21.05,100.0,100,N825,0.000576097088643416
8,                                T6230,土方回填,2,2023-09-24,2023-09-24,5.26,100.0,100,N825,0.00014395585207906735
8,                                T6770,地面,1,2023-09-24,2023-09-24,2.63,100.0,100,N825,7.197792603953368e-05
8,                                T10800,其他小型设备,15,2023-04-30,2023-11-30,100.0,100.0,100,N825,0.002736803271465159
8,                                T4830,单机试车,3,2021-03-20,2021-03-23,100.0,0.0,102,N825,0.002736803271465159
7,                            T7440,图纸到场,1,2022-04-11,2022-04-12,0.74,100.0,0,N825,2.0252344208842176e-05
8,                                T7410,结构基础,25,2022-04-11,2022-05-30,21.37,100.0,166,N825,0.0005848548591121045
8,                                T7430,土方回填,7,2022-05-10,2022-05-15,5.98,100.0,-47,N825,0.00016366083563361652
8,                                T9860,框架混凝土施工,35,2022-05-31,2022-06-15,29.91,100.0,166,N825,0.000818577858495229
8,                                T9870,砖砌体,25,2022-06-20,2022-07-15,21.37,100.0,282,N825,0.0005848548591121045
8,                                T9880,地面,25,2022-08-06,2022-08-08,21.37,100.0,305,N825,0.0005848548591121045
8,                                T10060,其他小型设备,15,2022-09-05,2022-12-31,100.0,100.0,315,N825,0.002736803271465159
8,                                T4260,盘柜安装,5,2022-10-09,2022-10-14,15.63,100.0,305,N825,0.00042776235133000436
8,                                T4270,电缆敷设及检查接线工程,12,2022-11-02,2022-11-13,37.5,100.0,305,N825,0.0010263012267994346
8,                                T4280,照明系统安装工程,15,2022-10-09,2022-11-13,46.87,100.0,305,N825,0.00128273969333572
7,                            T7470,图纸到场,0,2023-05-25,2023-05-25,0.0,100.0,0,N825,0.0
8,                                T6800,桩基及地基处理工程,8,2023-06-30,2023-08-25,100.0,100.0,59,N825,0.002736803271465159
8,                                T7480,结构基础,10,2023-07-02,2023-07-12,16.67,99.0,59,N825,0.000456225105353242
8,                                T7490,框架混凝土施工,20,2023-08-21,2023-09-10,33.33,96.0,59,N825,0.0009121765303793375
8,                                T7500,砖砌体,25,2023-09-07,2023-09-24,41.67,100.0,59,N825,0.0011404259232195317
8,                                T7510,土方回填,2,2023-08-22,2023-08-24,3.33,100.0,59,N825,9.11355489397898e-05
8,                                T7520,地面,3,2023-09-20,2023-09-24,5.0,100.0,59,N825,0.00013684016357325794
7,                            T10820,其他小型设备,15,2023-05-25,2023-11-30,100.0,100.0,59,N825,0.002736803271465159
8,                                T4300,盘柜安装,2,2023-10-21,2023-10-27,12.5,100.0,63,N825,0.00034210040893314485
8,                                T4310,电缆敷设及检查接线工程,5,2023-10-21,2023-10-28,31.25,100.0,63,N825,0.0008552510223328621
8,                                T4320,照明系统安装工程,7,2023-10-21,2023-10-27,43.75,100.0,63,N825,0.001197351431266007
8,                                T4330,单机试车,2,2023-11-10,2023-11-11,12.5,100.0,63,N825,0.00034210040893314485
7,                            T6250,地面,300,2022-02-18,2023-07-02,100.0,100.0,92,N825,0.002736803271465159
8,                                T1050,结构基础,9,2022-02-18,2022-02-26,2.31,100.0,302,N825,6.322015557084517e-05
8,                                T2080,土方回填,1,2022-04-03,2022-04-03,0.26,100.0,380,N825,7.115688505809413e-06
9,                                    T1060,框架混凝土施工,7,2022-02-27,2022-03-05,100.0,100.0,302,N825,0.002736803271465159
9,                                    T1080,框架混凝土施工,15,2022-03-06,2022-03-20,100.0,100.0,302,N825,0.002736803271465159
9,                                    T1100,框架混凝土施工,13,2022-03-21,2022-04-02,100.0,100.0,302,N825,0.002736803271465159
9,                                    T2600,砖砌体,50,2022-04-10,2022-05-21,100.0,100.0,302,N825,0.002736803271465159
8,                                T7350,地面,2,2022-06-01,2022-07-24,100.0,100.0,385,N825,0.002736803271465159
8,                                T1120,桥架安装,5,2022-07-01,2022-09-01,13.51,100.0,365,N825,0.00036974212197494295
8,                                T1140,电缆敷设及检查接线工程,15,2022-07-21,2022-09-04,40.54,100.0,372,N825,0.0011095000462519754
8,                                T1150,盘柜安装,2,2022-08-25,2022-09-01,5.41,100.0,365,N825,0.0001480610569862651
8,                                T1160,照明系统安装工程,15,2022-07-09,2022-09-03,40.54,100.0,365,N825,0.0011095000462519754
7,                            T6240,图纸到场,0,2021-03-20,2021-03-20,0.0,0.0,0,N825,0.0
8,                                T6260,桩基及地基处理工程,22,2021-03-20,2021-04-11,100.0,0.0,-34,N825,0.002736803271465159
8,                                T6310,结构基础,7,2021-03-20,2021-03-27,2.59,0.0,-34,N825,7.088320473094761e-05
8,                                T6350,土方回填,3,2021-03-20,2021-03-23,1.11,0.0,8,N825,3.0378516313263268e-05
9,                                    T6270,框架混凝土施工,10,2021-03-20,2021-03-30,100.0,0.0,-34,N825,0.002736803271465159
9,                                    T6280,框架混凝土施工,15,2021-03-20,2021-04-04,100.0,0.0,-34,N825,0.002736803271465159
9,                                    T6290,框架混凝土施工,15,2021-03-20,2021-04-04,100.0,0.0,-34,N825,0.002736803271465159
9,                                    T6300,框架混凝土施工,15,2021-03-20,2021-04-04,100.0,0.0,-34,N825,0.002736803271465159
8,                                T7530,地面,2,2021-03-20,2021-03-22,4.26,0.0,8,N825,0.00011658781936441577
8,                                T7540,砖砌体,45,2021-03-20,2021-05-04,95.74,0.0,-34,N825,0.002620215452100743
8,                                T4340,桥架安装,5,2021-03-20,2021-03-25,13.51,0.0,-34,N825,0.00036974212197494295
8,                                T4355,电缆敷设及检查接线工程,15,2021-03-20,2021-04-04,40.54,0.0,-34,N825,0.0011095000462519754
8,                                T4360,盘柜安装,2,2021-03-20,2021-03-22,5.41,0.0,-34,N825,0.0001480610569862651
8,                                T4370,照明系统安装工程,15,2021-03-20,2021-04-04,40.54,0.0,-34,N825,0.0011095000462519754
7,                            T6370,图纸到场,1,2022-02-18,2022-02-18,0.14,100.0,269,N825,3.831524580051223e-06
8,                                T4990,结构基础,7,2022-02-19,2022-02-25,2.32,100.0,269,N825,6.349383589799168e-05
8,                                T7570,土方回填,3,2022-05-05,2022-06-30,0.99,100.0,334,N825,2.7094352387505073e-05
9,                                    T6400,框架混凝土施工,10,2022-02-26,2022-03-07,100.0,100.0,269,N825,0.002736803271465159
9,                                    T6410,框架混凝土施工,16,2022-03-08,2022-03-23,100.0,100.0,269,N825,0.002736803271465159
9,                                    T6420,框架混凝土施工,15,2022-03-24,2022-04-17,100.0,100.0,269,N825,0.002736803271465159
9,                                    T6430,框架混凝土施工,22,2022-04-08,2022-06-01,100.0,100.0,269,N825,0.002736803271465159
8,                                T7550,地面,50,2022-06-20,2022-08-07,62.5,100.0,334,N825,0.0017105020446657243
8,                                T7560,砖砌体,30,2022-04-25,2022-05-21,37.5,100.0,269,N825,0.0010263012267994346
8,                                T4380,桥架安装,15,2022-07-05,2022-07-30,26.32,100.0,332,N825,0.0007203266210496298
8,                                T4390,电缆敷设及检查接线工程,20,2022-07-29,2022-08-31,35.09,100.0,332,N825,0.0009603442679571244
8,                                T4400,盘柜安装,2,2022-08-13,2022-08-17,3.51,100.0,332,N825,9.606179482842708e-05
8,                                T4410,照明系统安装工程,20,2022-07-20,2022-09-01,35.08,100.0,332,N825,0.0009600705876299777
7,                            T6460,图纸到场,1,2023-03-06,2023-03-06,1.76,100.0,111,N825,4.81677375777868e-05
8,                                T6470,结构基础,10,2023-05-01,2023-06-30,18.18,100.0,105,N825,0.0004975508347523659
8,                                T6480,框架混凝土施工,15,2023-05-04,2023-06-30,27.27,100.0,105,N825,0.0007463262521285488
8,                                T6490,砖砌体,25,2022-11-07,2022-11-27,45.45,100.0,324,N825,0.0012438770868809148
8,                                T6500,土方回填,2,2023-05-03,2023-05-14,3.64,100.0,105,N825,9.961963908133178e-05
8,                                T6510,地面,3,2023-05-23,2023-05-28,5.46,100.0,105,N825,0.0001494294586219977
8,                                T4430,照明系统安装工程,7,2023-04-11,2023-04-26,100.0,100.0,105,N825,0.002736803271465159
7,                            T6520,图纸到场,1,2023-02-14,2023-02-14,1.76,100.0,329,N825,4.81677375777868e-05
8,                                T6530,结构基础,10,2023-02-19,2023-06-02,18.18,100.0,55,N825,0.0004975508347523659
8,                                T6540,框架混凝土施工,15,2023-02-21,2023-06-02,27.27,100.0,55,N825,0.0007463262521285488
8,                                T6550,地面,3,2023-05-29,2023-06-02,5.45,100.0,59,N825,0.00014915577829485117
8,                                T6560,土方回填,2,2023-03-05,2023-03-05,3.64,100.0,331,N825,9.961963908133178e-05
8,                                T6570,砖砌体,25,2023-03-05,2023-03-10,45.46,100.0,30,N825,0.0012441507672080613
8,                                T4440,照明系统安装工程,7,2023-06-16,2023-06-23,100.0,100.0,55,N825,0.002736803271465159
7,                            T6580,图纸到场,1,2023-02-24,2023-02-24,2.0,100.0,336,N825,5.4736065429303176e-05
8,                                T6590,结构基础,8,2023-02-25,2023-06-04,16.67,100.0,34,N825,0.000456225105353242
8,                                T6600,框架混凝土施工,15,2023-03-03,2023-06-04,31.25,100.0,34,N825,0.0008552510223328621
8,                                T6610,地面,3,2023-08-22,2023-08-25,6.25,100.0,38,N825,0.00017105020446657243
8,                                T6620,土方回填,2,2023-03-04,2023-03-05,4.17,100.0,338,N825,0.00011412469642009712
8,                                T6630,砖砌体,20,2023-05-29,2023-06-04,41.66,100.0,34,N825,0.0011401522428923852
8,                                T4450,照明系统安装工程,7,2023-06-21,2023-06-27,100.0,100.0,34,N825,0.002736803271465159
7,                            T6640,图纸到场,1,2021-03-20,2021-03-21,1.88,0.0,90,N825,5.1451901503544984e-05
8,                                T6650,结构基础,8,2021-03-20,2021-03-28,15.69,0.0,90,N825,0.00042940443329288344
8,                                T6660,框架混凝土施工,20,2021-03-20,2021-04-09,39.22,0.0,90,N825,0.0010733742430686353
8,                                T6670,土方回填,2,2021-03-20,2021-03-22,3.92,0.0,90,N825,0.00010728268824143423
8,                                T6680,砖砌体,20,2021-03-20,2021-04-09,39.22,0.0,90,N825,0.0010733742430686353
8,                                T7580,地面,1,2021-03-20,2021-03-21,1.95,0.0,90,N825,5.33676637935706e-05
6,                        T6690,图纸到场,1,2022-12-12,2022-12-15,1.39,100.0,360,N825,3.804156547336571e-05
8,                                T9360,结构基础,5,2023-01-15,2023-01-19,5.0,100.0,360,N825,0.00013684016357325794
